COUNTRY_CODE,DATE_CREATION,PAYMENT_METHOD,PRICE_TO_PAY,ERROR,RAW_ERROR_GROUP,ERROR_GROUP,BANK_ANONYMIZED,BANK_COUNTRY,STATE,PAYMENT_ID,CURRENCY,PAYMENT_INTENTION_ID,CLIENT_ID_ANONYMIZED
fr-fr,2020-11-03 00:22:54,card,60.89,0,00 : Approved or completed successfully,APPROVED,BANK140,FR,1,8130503,EUR,8130393,499756944
es-es,2020-11-02 23:52:52,card,452.99,0,00 : Approved or completed successfully,APPROVED,BANK423,ES,1,8130295,EUR,8130295,499757738
es-es,2020-11-03 00:05:14,card,327.37,0,No Error,APPROVED,BANK1,,0,8130404,EUR,8130404,499758796
es-es,2020-11-03 00:08:57,card,327.37,0,No Error,APPROVED,BANK1,,0,8130431,EUR,8130404,499758796
es-es,2020-11-02 23:54:37,card,341,0,00 : Approved or completed successfully,APPROVED,BANK423,ES,1,8130316,EUR,8130316,499759060
es-es,2020-11-02 23:56:59,oney4x,266,997,Payment cancelled by the customer,CANCELED PAYMENT,BANK1,,0,8130335,EUR,8130335,499760118
es-es,2020-11-03 00:11:28,oney4x,266,0,FUNDED : Transaction is completed,APPROVED,BANK967,nan,1,8130449,EUR,8130449,499760118
es-es,2020-11-02 23:57:49,paypal,56,1001,Form Drop,FORM_DROP,BANK1,,0,8130342,EUR,8130342,499760911
es-es,2020-11-02 23:58:29,paypal,56,0,No Error,APPROVED,BANK1,,1,8130348,EUR,8130342,499760911
fr-fr,2020-11-02 23:57:53,oney3x,258,1001,Form Drop,FORM_DROP,BANK1,,0,8130344,EUR,8130344,499761044
fr-fr,2020-11-03 00:02:46,card,648,0,00 : Approved or completed successfully,APPROVED,BANK286,FR,1,8130386,EUR,8130386,499762498
es-es,2020-11-03 00:06:52,paypal,10,0,No Error,APPROVED,BANK1,,1,8130417,EUR,8130417,499763953
fr-fr,2020-11-03 00:10:29,card,235.9,404,59 : Suspected fraud,ISSUER_SUSPECTED_FRAUD,BANK308,FR,0,8130445,EUR,8130445,499764217
fr-fr,2020-11-03 15:19:15,card,235.9,0,00 : Approved or completed successfully,APPROVED,BANK308,FR,1,8138534,EUR,8130445,499764217
es-es,2020-11-03 00:20:41,card,407.99,0,00 : Approved or completed successfully,APPROVED,BANK102,ES,1,8130491,EUR,8130491,499764482
es-es,2020-11-03 00:41:04,paypal,313.99,0,No Error,APPROVED,BANK1,,1,8130592,EUR,8130592,499764482
es-es,2020-11-03 00:08:18,oney4x,200,1001,Form Drop,FORM_DROP,BANK1,,0,8130423,EUR,8130423,499764746
es-es,2020-11-04 23:43:24,oney4x,239,1337,REFUSED : Payment was refused,DECLINED,BANK967,nan,0,8165708,EUR,8165708,499764746
es-es,2020-11-03 00:13:09,oney3x,419,1001,Form Drop,FORM_DROP,BANK1,,0,8130458,EUR,8130458,499766730
es-es,2020-11-03 18:24:22,oney3x,419,0,FUNDED : Transaction is completed,APPROVED,BANK967,nan,1,8142195,EUR,8130458,499766730
es-es,2020-11-03 00:21:17,card,608.99,0,00 : Approved or completed successfully,APPROVED,BANK102,ES,1,8130495,EUR,8130495,499766862
es-es,2020-11-03 00:22:02,card,351.99,0,00 : Approved or completed successfully,APPROVED,BANK221,ES,1,8130499,EUR,8130499,499768449
de-de,2020-11-03 00:20:10,klarna_pay_later,409,1337,nan,DECLINED,BANK967,nan,0,8130488,EUR,8130488,499769242
es-es,2020-11-03 00:24:58,oney4x,475.99,1337,REFUSED : Payment was refused,DECLINED,BANK967,nan,0,8130515,EUR,8130515,499769903
es-es,2020-11-03 00:44:48,card,309,0,00 : Approved or completed successfully,APPROVED,BANK99,CL,1,8130611,EUR,8130611,499770432
es-es,2020-11-03 00:24:11,card,245,0,00 : Approved or completed successfully,APPROVED,BANK122,ES,1,8130509,EUR,8130509,499770565
de-de,2020-11-03 00:29:20,sofort,261.24,0,pending : not_credited_yet,APPROVED,BANK937,DE,1,8130536,EUR,8130536,499770829
es-es,2020-11-03 00:28:33,card,256.99,11,05 : Do not honor,DECLINED,BANK418,ES,0,8130532,EUR,8130532,499771226
es-es,2020-11-03 00:31:16,card,256.99,11,05 : Do not honor,DECLINED,BANK418,ES,0,8130542,EUR,8130532,499771226
es-es,2020-11-03 15:55:02,card,251.99,0,00 : Approved or completed successfully,APPROVED,BANK418,ES,1,8139177,EUR,8130532,499771226
es-es,2020-11-03 00:26:33,oney4x,783.83,1337,REFUSED : Payment was refused,DECLINED,BANK967,nan,0,8130522,EUR,8130522,499771755
de-de,2020-11-03 00:28:31,klarna_slice_it,584,1337,nan,DECLINED,BANK967,nan,0,8130531,EUR,8130531,499772151
fr-fr,2020-11-03 22:43:51,card,129.99,0,00 : Approved or completed successfully,APPROVED,BANK192,FR,1,8147860,EUR,8147860,499772813
de-de,2020-11-03 00:55:53,paypal,713.99,0,No Error,APPROVED,BANK1,,1,8130672,EUR,8130672,499773209
es-es,2020-11-03 00:39:19,card,231.99,0,No Error,APPROVED,BANK1,,0,8130583,EUR,8130583,499774003
fr-fr,2020-11-03 00:39:34,card,80,0,00 : Approved or completed successfully,APPROVED,BANK192,FR,1,8130586,EUR,8130586,499774399
fr-fr,2020-11-07 13:36:30,card,99,0,00 : Approved or completed successfully,APPROVED,BANK192,FR,1,8207046,EUR,8207046,499774399
es-es,2020-11-03 00:40:20,card,189,0,00 : Approved or completed successfully,APPROVED,BANK223,ES,1,8130589,EUR,8130589,499775061
fr-fr,2020-11-03 00:44:29,oney3x,511.21,0,FAVORABLE : La demande de paiement est dans un état favorable pour financement.,APPROVED,BANK967,nan,1,8130609,EUR,8130609,499776383
fr-fr,2020-11-03 00:46:50,oney3x,299,0,FAVORABLE : La demande de paiement est dans un état favorable pour financement.,APPROVED,BANK967,nan,1,8130624,EUR,8130624,499776912
de-de,2020-11-03 00:46:06,card,511.24,0,No Error,APPROVED,BANK1,,0,8130619,EUR,8130619,499777441
de-de,2020-11-03 07:18:59,card,1196.85,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK312,DE,0,8131353,EUR,8130619,499777441
es-es,2020-11-03 00:56:47,card,549,0,00 : Approved or completed successfully,APPROVED,BANK123,ES,1,8130679,EUR,8130679,499777838
fr-fr,2020-11-03 00:54:46,oney4x,382,1001,Form Drop,FORM_DROP,BANK1,,0,8130667,EUR,8130667,499778367
fr-fr,2020-11-03 00:51:29,oney4x,395.59,1001,Form Drop,FORM_DROP,BANK1,,0,8130646,EUR,8130646,499778763
fr-fr,2020-11-03 07:38:20,oney4x,395.59,1001,Form Drop,FORM_DROP,BANK1,,0,8131435,EUR,8130646,499778763
fr-fr,2020-11-03 13:26:07,oney4x,229,1001,Form Drop,FORM_DROP,BANK1,,0,8136385,EUR,8130646,499778763
fr-fr,2020-11-03 13:29:18,oney3x,229,1001,Form Drop,FORM_DROP,BANK1,,0,8136448,EUR,8130646,499778763
fr-fr,2020-11-03 13:33:02,oney3x,229,1001,Form Drop,FORM_DROP,BANK1,,0,8136517,EUR,8130646,499778763
fr-fr,2020-11-04 09:59:26,oney3x,275,1001,Form Drop,FORM_DROP,BANK1,,0,8150837,EUR,8150837,499778763
fr-fr,2020-11-04 12:07:37,card,275,0,No Error,APPROVED,BANK1,,0,8152750,EUR,8150837,499778763
fr-fr,2020-11-04 12:11:02,card,275,0,00 : Approved or completed successfully,APPROVED,BANK286,FR,1,8152801,EUR,8150837,499778763
es-es,2020-11-03 00:55:21,oney3x,616,1001,Unknown response code: 012,UNKNOWN,BANK967,nan,0,8130670,EUR,8130670,499778895
es-es,2020-11-03 00:56:16,oney3x,616,1001,Unknown response code: 012,UNKNOWN,BANK967,nan,0,8130674,EUR,8130670,499778895
es-es,2020-11-03 00:57:14,oney4x,616,1001,Unknown response code: 012,UNKNOWN,BANK967,nan,0,8130681,EUR,8130670,499778895
es-es,2020-11-03 00:57:55,paypal,616,1001,Form Drop,FORM_DROP,BANK1,,0,8130683,EUR,8130670,499778895
es-es,2020-11-03 00:54:36,card,11.99,15,14 : Invalid card number,INVALID_CARD,BANK359,US,0,8130665,EUR,8130665,499780350
es-es,2020-11-03 00:55:15,card,11.99,0,00 : Approved or completed successfully,APPROVED,BANK423,ES,1,8130668,EUR,8130665,499780350
fr-fr,2020-11-03 00:54:42,card,148,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK192,FR,0,8130666,EUR,8130666,499780879
fr-fr,2020-11-03 00:57:56,card,148,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK192,FR,0,8130684,EUR,8130666,499780879
fr-fr,2020-11-03 13:31:55,card,147,0,00 : Approved or completed successfully,APPROVED,BANK293,FR,1,8136497,EUR,8130666,499780879
fr-fr,2020-11-03 00:56:46,oney4x,609.31,0,FAVORABLE : La demande de paiement est dans un état favorable pour financement.,APPROVED,BANK967,nan,1,8130678,EUR,8130678,499781011
es-es,2020-11-03 00:59:52,card,138,0,00 : Approved or completed successfully,APPROVED,BANK59,ES,1,8130701,EUR,8130701,499782201
fr-fr,2020-11-03 01:04:11,oney4x,480.9,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8130727,EUR,8130727,499782334
fr-fr,2020-11-07 13:42:35,oney4x,452,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8207180,EUR,8207180,499782334
es-es,2020-11-03 01:01:19,card,568,0,00 : Approved or completed successfully,APPROVED,BANK221,ES,1,8130706,EUR,8130706,499782466
fr-fr,2020-11-03 01:02:01,oney4x,249,1001,504 : Gateway Timeout,PENDING,BANK967,nan,0,8130711,EUR,8130711,499783127
fr-fr,2020-11-03 01:03:29,oney4x,249,1001,Form Drop,FORM_DROP,BANK1,,0,8130725,EUR,8130711,499783127
fr-fr,2020-11-03 01:04:08,oney4x,558,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8130726,EUR,8130726,499783392
fr-fr,2020-11-03 01:05:45,card,16.99,0,00 : Approved or completed successfully,APPROVED,BANK286,FR,1,8130731,EUR,8130731,499783921
fr-fr,2020-11-03 01:09:15,oney4x,551.99,1001,Form Drop,FORM_DROP,BANK1,,0,8130741,EUR,8130741,499784449
fr-fr,2020-11-05 14:24:18,oney4x,551.99,1001,Form Drop,FORM_DROP,BANK1,,0,8173498,EUR,8173498,499784449
es-es,2020-11-03 01:17:51,oney4x,1052.89,1001,Form Drop,FORM_DROP,BANK1,,0,8130765,EUR,8130765,499785904
de-de,2020-11-03 01:19:57,klarna_pay_later,849.11,1337,nan,DECLINED,BANK967,nan,0,8130770,EUR,8130770,499786301
de-de,2020-11-03 01:23:24,klarna_pay_later,664.5,1001,Form Drop,FORM_DROP,BANK1,,0,8130782,EUR,8130770,499786301
es-es,2020-11-03 01:22:58,oney4x,343,1001,Form Drop,FORM_DROP,BANK1,,0,8130779,EUR,8130779,499786433
es-es,2020-11-03 01:26:46,oney4x,929.8,1337,REFUSED : Payment was refused,DECLINED,BANK967,nan,0,8130791,EUR,8130791,499787359
fr-fr,2020-11-03 01:33:48,card,249,0,00 : Approved or completed successfully,APPROVED,BANK185,FR,1,8130814,EUR,8130814,499787755
es-es,2020-11-03 01:43:53,card,75.98,0,00 : Approved or completed successfully,APPROVED,BANK221,ES,1,8130846,EUR,8130846,499789342
fr-fr,2020-11-03 01:40:23,card,185,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK140,FR,0,8130836,EUR,8130836,499789474
fr-fr,2020-11-03 02:05:45,oney4x,419,1001,Form Drop,FORM_DROP,BANK1,,0,8130879,EUR,8130879,499791061
de-de,2020-11-03 02:03:51,sofort,573,1001,Form Drop,FORM_DROP,BANK1,,0,8130873,EUR,8130873,499791723
fr-fr,2020-11-03 02:15:40,oney4x,575,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8130895,EUR,8130895,499792119
es-es,2020-11-03 16:32:03,card,234.99,0,00 : Approved or completed successfully,APPROVED,BANK60,ES,1,8139884,EUR,8139884,499792913
es-es,2020-11-03 15:29:48,card,417.05,0,00 : Approved or completed successfully,APPROVED,BANK102,ES,1,8138728,EUR,8138728,499793309
es-es,2020-11-03 02:39:09,card,13,0,00 : Approved or completed successfully,APPROVED,BANK102,ES,1,8130939,EUR,8130939,499794500
es-es,2020-11-03 02:29:30,card,979,0,No Error,APPROVED,BANK1,,0,8130914,EUR,8130914,499794632
es-es,2020-11-03 02:31:19,card,979,0,No Error,APPROVED,BANK1,,0,8130921,EUR,8130914,499794632
de-de,2020-11-03 02:29:35,klarna_slice_it,999.9,1337,nan,DECLINED,BANK967,nan,0,8130915,EUR,8130915,499794896
de-de,2020-11-03 02:37:16,klarna_slice_it,999.9,1337,nan,DECLINED,BANK967,nan,0,8130931,EUR,8130915,499794896
de-de,2020-11-03 02:38:39,klarna_pay_later,999.9,1001,Form Drop,FORM_DROP,BANK1,,0,8130938,EUR,8130915,499794896
fr-fr,2020-11-03 02:54:52,oney4x,587,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8130976,EUR,8130976,499798599
fr-fr,2020-11-03 03:01:40,oney3x,259,1001,Form Drop,FORM_DROP,BANK1,,0,8130985,EUR,8130985,499798863
fr-fr,2020-11-05 17:22:34,oney4x,267,1001,Form Drop,FORM_DROP,BANK1,,0,8176843,EUR,8176843,499798863
fr-fr,2020-11-05 20:06:14,oney3x,267,0,FAVORABLE : La demande de paiement est dans un état favorable pour financement.,APPROVED,BANK967,nan,1,8180364,EUR,8176843,499798863
fr-fr,2020-11-03 22:53:22,oney3x,438,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8148006,EUR,8148006,499799260
fr-fr,2020-11-03 23:46:20,oney3x,449,0,FAVORABLE : La demande de paiement est dans un état favorable pour financement.,APPROVED,BANK967,nan,1,8148564,EUR,8148006,499799260
fr-fr,2020-11-03 03:03:24,oney3x,1067.11,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8130988,EUR,8130988,499799392
de-de,2020-11-03 03:14:41,card,261.9,36,41 : Lost card,BLOCK_CARD,BANK963,JP,0,8131000,EUR,8131000,499800715
de-de,2020-11-03 03:17:12,card,261.9,53,FRAUD,FRAUD,BANK623,JP,0,8131002,EUR,8131000,499800715
fr-fr,2020-11-03 03:25:52,oney4x,235,1001,Form Drop,FORM_DROP,BANK1,,0,8131013,EUR,8131013,499801640
fr-fr,2020-11-05 17:48:26,card,208,0,00 : Approved or completed successfully,APPROVED,BANK185,FR,1,8177342,EUR,8177342,499801640
de-de,2020-11-03 03:54:21,sofort,397,0,pending : not_credited_yet,APPROVED,BANK773,DE,1,8131049,EUR,8131049,499802698
fr-fr,2020-11-03 04:01:42,card,575,0,00 : Approved or completed successfully,APPROVED,BANK286,FR,1,8131061,EUR,8131061,499802831
fr-fr,2020-11-03 04:21:23,card,389,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK843,FR,0,8131085,EUR,8131085,499804682
fr-fr,2020-11-03 04:28:45,card,389,0,00 : Approved or completed successfully,APPROVED,BANK843,FR,1,8131090,EUR,8131085,499804682
es-es,2020-11-03 04:21:02,card,108.9,0,00 : Approved or completed successfully,APPROVED,BANK122,ES,1,8131084,EUR,8131084,499804946
fr-fr,2020-11-03 05:30:04,card,379,0,00 : Approved or completed successfully,APPROVED,BANK688,FR,1,8131145,EUR,8131145,499809575
de-de,2020-11-03 05:46:37,paypal,50,0,No Error,APPROVED,BANK1,,1,8131157,EUR,8131157,499810104
de-de,2020-11-03 05:49:14,paypal,229,1001,Form Drop,FORM_DROP,BANK1,,0,8131158,EUR,8131158,499810500
de-de,2020-11-03 05:58:34,paypal,229,1001,Form Drop,FORM_DROP,BANK1,,0,8131170,EUR,8131158,499810500
fr-fr,2020-11-03 05:49:33,card,488,0,00 : Approved or completed successfully,APPROVED,BANK681,FR,1,8131159,EUR,8131159,499810633
es-es,2020-11-03 06:07:03,card,59.99,0,No Error,APPROVED,BANK1,,0,8131176,EUR,8131176,499811294
de-de,2020-11-03 06:19:03,paypal,669,1001,Form Drop,FORM_DROP,BANK1,,0,8131199,EUR,8131199,499812616
fr-fr,2020-11-03 06:27:40,card,135,0,00 : Approved or completed successfully,APPROVED,BANK307,FR,1,8131208,EUR,8131208,499813806
de-de,2020-11-03 06:37:30,klarna_pay_later,435.02,1337,nan,DECLINED,BANK967,nan,0,8131218,EUR,8131218,499814600
de-de,2020-11-03 06:39:19,klarna_slice_it,435.02,1337,nan,DECLINED,BANK967,nan,0,8131224,EUR,8131218,499814600
de-de,2020-11-03 06:41:05,paypal,435.02,1001,Form Drop,FORM_DROP,BANK1,,0,8131228,EUR,8131218,499814600
de-de,2020-11-03 06:39:42,paypal,475,0,No Error,APPROVED,BANK1,,0,8131225,EUR,8131225,499815129
de-de,2020-11-03 07:16:16,paypal,475,1001,Form Drop,FORM_DROP,BANK1,,0,8131336,EUR,8131225,499815129
de-de,2020-11-03 07:20:42,card,475,0,00 : Approved or completed successfully,APPROVED,BANK272,DE,1,8131360,EUR,8131225,499815129
de-de,2020-11-03 06:41:09,paypal,117,0,No Error,APPROVED,BANK1,,1,8131229,EUR,8131229,499815261
fr-fr,2020-11-03 06:48:48,card,83,0,00 : Approved or completed successfully,APPROVED,BANK967,FR,1,8131249,EUR,8131249,499816980
fr-fr,2020-11-03 07:09:02,oney4x,218,1001,Form Drop,FORM_DROP,BANK1,,0,8131305,EUR,8131305,499817112
fr-fr,2020-11-03 06:58:25,card,99,0,00 : Approved or completed successfully,APPROVED,BANK307,FR,1,8131274,EUR,8131274,499818831
es-es,2020-11-03 10:00:25,card,332,0,00 : Approved or completed successfully,APPROVED,BANK221,ES,1,8132788,EUR,8132788,499819493
fr-fr,2020-11-03 08:11:44,card,270,0,00 : Approved or completed successfully,APPROVED,BANK286,FR,1,8131614,EUR,8131614,499820022
fr-fr,2020-11-03 07:19:53,oney4x,215,0,FAVORABLE : La demande de paiement est dans un état favorable pour financement.,APPROVED,BANK967,nan,1,8131357,EUR,8131357,499820286
fr-fr,2020-11-03 07:07:07,oney3x,411,1001,Form Drop,FORM_DROP,BANK1,,0,8131295,EUR,8131295,499821609
es-es,2020-11-03 07:30:06,card,162.99,0,No Error,APPROVED,BANK1,,0,8131402,EUR,8131402,499822666
es-es,2020-11-03 07:33:34,card,162.99,0,00 : Approved or completed successfully,APPROVED,BANK223,ES,1,8131417,EUR,8131402,499822666
fr-fr,2020-11-03 07:15:06,oney4x,284.99,0,FAVORABLE : La demande de paiement est dans un état favorable pour financement.,APPROVED,BANK967,nan,1,8131331,EUR,8131331,499823328
fr-fr,2020-11-03 07:18:10,card,799,0,No Error,APPROVED,BANK1,,0,8131351,EUR,8131351,499823857
fr-fr,2020-11-03 16:32:59,card,799,0,00 : Approved or completed successfully,APPROVED,BANK185,FR,1,8139903,EUR,8131351,499823857
fr-fr,2020-11-03 07:22:26,card,473,0,00 : Approved or completed successfully,APPROVED,BANK140,FR,1,8131369,EUR,8131369,499824650
fr-fr,2020-11-03 14:31:16,card,699.98,11,05 : Do not honor,DECLINED,BANK140,FR,0,8137690,EUR,8137690,499824650
fr-fr,2020-11-03 14:32:11,card,699.98,11,05 : Do not honor,DECLINED,BANK140,FR,0,8137706,EUR,8137690,499824650
fr-fr,2020-11-03 14:56:01,card,699.98,0,00 : Approved or completed successfully,APPROVED,BANK140,FR,1,8138119,EUR,8137690,499824650
de-de,2020-11-03 07:24:30,paypal,215,0,No Error,APPROVED,BANK1,,1,8131380,EUR,8131380,499825972
fr-fr,2020-11-03 07:27:02,oney4x,411,1001,Form Drop,FORM_DROP,BANK1,,0,8131389,EUR,8131389,499826369
fr-fr,2020-11-03 17:04:30,oney4x,386,997,Payment cancelled by the customer,CANCELED PAYMENT,BANK1,,0,8140468,EUR,8131389,499826369
fr-fr,2020-11-04 23:29:52,oney4x,407,1001,Form Drop,FORM_DROP,BANK1,,0,8165602,EUR,8165602,499826369
es-es,2020-11-03 07:30:24,card,447,11,05 : Do not honor,DECLINED,BANK451,ES,0,8131404,EUR,8131404,499826898
es-es,2020-11-03 07:31:44,card,447,11,05 : Do not honor,DECLINED,BANK451,ES,0,8131412,EUR,8131404,499826898
es-es,2020-11-03 08:28:59,card,464.9,0,00 : Approved or completed successfully,APPROVED,BANK451,ES,1,8131741,EUR,8131404,499826898
de-de,2020-11-03 07:31:18,paypal,194.99,0,No Error,APPROVED,BANK1,,1,8131409,EUR,8131409,499827163
de-de,2020-11-03 07:31:38,giropay,238,0,10:4000 : Transaction completed successfully.,APPROVED,BANK967,DE,1,8131410,EUR,8131410,499827824
es-es,2020-11-03 07:37:08,card,431.99,0,00 : Approved or completed successfully,APPROVED,BANK60,ES,1,8131431,EUR,8131431,499828088
es-es,2020-11-03 07:41:07,card,435.99,0,00 : Approved or completed successfully,APPROVED,BANK60,ES,1,8131453,EUR,8131453,499828088
fr-fr,2020-11-03 07:36:33,card,635.9,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK140,FR,0,8131426,EUR,8131426,499828617
fr-fr,2020-11-03 07:41:08,card,635.9,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK140,FR,0,8131454,EUR,8131426,499828617
fr-fr,2020-11-03 10:55:27,card,465,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK140,FR,0,8133662,EUR,8131426,499828617
fr-fr,2020-11-03 11:00:42,card,465,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK140,FR,0,8133775,EUR,8131426,499828617
fr-fr,2020-11-03 11:04:23,card,465,0,00 : Approved or completed successfully,APPROVED,BANK140,FR,1,8133842,EUR,8131426,499828617
fr-fr,2020-11-03 07:39:33,card,14,17,57 : Transaction not permitted to cardholder,TRANSACTION_NOT_PERMITTED,BANK483,FR,0,8131443,EUR,8131443,499829543
fr-fr,2020-11-03 07:40:55,card,14,0,No Error,APPROVED,BANK1,,0,8131452,EUR,8131443,499829543
fr-fr,2020-11-04 06:58:01,card,9.99,0,00 : Approved or completed successfully,APPROVED,BANK483,FR,1,8149449,EUR,8149449,499829543
de-de,2020-11-03 07:38:47,paypal,239,0,No Error,APPROVED,BANK1,,1,8131439,EUR,8131439,499829940
de-de,2020-11-03 07:45:00,paypal,270,1001,Form Drop,FORM_DROP,BANK1,,0,8131466,EUR,8131466,499829940
de-de,2020-11-03 07:46:01,paypal,270,1001,Form Drop,FORM_DROP,BANK1,,0,8131468,EUR,8131466,499829940
de-de,2020-11-03 07:47:19,paypal,270,1001,Form Drop,FORM_DROP,BANK1,,0,8131474,EUR,8131466,499829940
de-de,2020-11-03 07:54:53,paypal,270,1001,Form Drop,FORM_DROP,BANK1,,0,8131522,EUR,8131466,499829940
de-de,2020-11-03 07:55:59,paypal,270,1001,Form Drop,FORM_DROP,BANK1,,0,8131529,EUR,8131466,499829940
de-de,2020-11-03 07:57:08,paypal,270,1001,Form Drop,FORM_DROP,BANK1,,0,8131537,EUR,8131466,499829940
de-de,2020-11-03 07:57:29,paypal,270,1001,Form Drop,FORM_DROP,BANK1,,0,8131538,EUR,8131466,499829940
de-de,2020-11-03 07:58:39,paypal,270,1001,Form Drop,FORM_DROP,BANK1,,0,8131547,EUR,8131466,499829940
de-de,2020-11-03 07:59:36,paypal,270,0,No Error,APPROVED,BANK1,,1,8131554,EUR,8131466,499829940
fr-fr,2020-11-03 07:51:39,oney3x,569,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8131501,EUR,8131501,499830998
fr-fr,2020-11-03 07:53:46,oney3x,569,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8131514,EUR,8131501,499830998
fr-fr,2020-11-03 07:56:08,card,569,0,00 : Approved or completed successfully,APPROVED,BANK192,FR,1,8131531,EUR,8131501,499830998
de-de,2020-11-03 07:50:18,paypal,197,1001,Form Drop,FORM_DROP,BANK1,,0,8131491,EUR,8131491,499832717
de-de,2020-11-03 07:57:38,paypal,197,0,No Error,APPROVED,BANK1,,1,8131540,EUR,8131491,499832717
fr-fr,2020-11-03 07:58:57,oney4x,615,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8131550,EUR,8131550,499833378
fr-fr,2020-11-03 08:02:47,oney3x,615,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8131568,EUR,8131550,499833378
fr-fr,2020-11-03 07:52:53,card,150,0,00 : Approved or completed successfully,APPROVED,BANK185,FR,1,8131510,EUR,8131510,499834436
fr-fr,2020-11-03 07:54:44,card,427,0,00 : Approved or completed successfully,APPROVED,BANK185,FR,1,8131521,EUR,8131521,499834568
es-es,2020-11-03 07:54:59,card,10.99,0,00 : Approved or completed successfully,APPROVED,BANK185,FR,1,8131523,EUR,8131523,499835097
es-es,2020-11-03 08:00:10,card,16.99,0,00 : Approved or completed successfully,APPROVED,BANK185,FR,1,8131558,EUR,8131558,499835097
fr-fr,2020-11-03 08:20:44,card,1052.8,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK688,FR,0,8131686,EUR,8131686,499835362
fr-fr,2020-11-03 08:33:12,card,1052.8,20,3d-secure 2: Authentication failed,NOT_3D_AUTHENTICATED,BANK688,FR,0,8131771,EUR,8131686,499835362
fr-fr,2020-11-03 08:48:18,card,1052.8,11,05 : Do not honor,DECLINED,BANK185,FR,0,8131917,EUR,8131686,499835362
fr-fr,2020-11-03 08:00:36,card,99,0,00 : Approved or completed successfully,APPROVED,BANK483,FR,1,8131560,EUR,8131560,499835758
fr-fr,2020-11-03 07:55:46,card,273,0,00 : Approved or completed successfully,APPROVED,BANK192,FR,1,8131528,EUR,8131528,499835890
de-de,2020-11-03 07:57:55,klarna_pay_later,451.99,1337,nan,DECLINED,BANK967,nan,0,8131542,EUR,8131542,499836419
de-de,2020-11-03 07:58:45,giropay,451.99,1337,20:2900 : Canceled by user or no BIC has been delivered by Bank selection page,DECLINED,BANK967,nan,0,8131548,EUR,8131542,499836419
de-de,2020-11-03 07:59:53,sofort,451.99,0,pending : not_credited_yet,APPROVED,BANK574,DE,1,8131555,EUR,8131542,499836419
fr-fr,2020-11-03 07:58:29,oney3x,279.99,1001,Form Drop,FORM_DROP,BANK1,,0,8131545,EUR,8131545,499836816
de-de,2020-11-03 08:02:14,sofort,198,0,pending : not_credited_yet,APPROVED,BANK328,DE,1,8131564,EUR,8131564,499837610
es-es,2020-11-03 08:02:27,card,213,0,00 : Approved or completed successfully,APPROVED,BANK221,ES,1,8131566,EUR,8131566,499837742
fr-fr,2020-11-03 08:04:38,oney4x,378,0,FAVORABLE : La demande de paiement est dans un état favorable pour financement.,APPROVED,BANK967,nan,1,8131576,EUR,8131576,499838668
fr-fr,2020-11-03 08:07:27,oney4x,348.9,1001,Form Drop,FORM_DROP,BANK1,,0,8131594,EUR,8131594,499838932
fr-fr,2020-11-03 08:17:41,oney3x,348.9,1001,Form Drop,FORM_DROP,BANK1,,0,8131663,EUR,8131594,499838932
fr-fr,2020-11-03 19:21:12,card,330.9,11,05 : Do not honor,DECLINED,BANK496,FR,0,8143583,EUR,8131594,499838932
fr-fr,2020-11-03 19:24:50,card,330.9,0,00 : Approved or completed successfully,APPROVED,BANK496,FR,1,8143671,EUR,8131594,499838932
fr-fr,2020-11-03 08:05:33,oney3x,415,1001,Form Drop,FORM_DROP,BANK1,,0,8131585,EUR,8131585,499839329
es-es,2020-11-03 08:10:43,card,380,0,No Error,APPROVED,BANK1,,0,8131607,EUR,8131607,499839461
fr-fr,2020-11-03 08:11:45,card,167,0,00 : Approved or completed successfully,APPROVED,BANK308,FR,1,8131615,EUR,8131615,499840651
